name,pii_found,access_violation,delete_violation,third_party_violation,encryption_violation,violation
feed-importer-micro-blog,false,false,false,false,false,false
the-taxonomy-sort,false,false,false,false,false,false
wp-500px-jsgallery,false,false,false,false,false,false
external-login,true,false,false,false,false,false
better-nearby-posts-links,false,false,false,false,false,false
bigcontact,true,false,false,false,false,false
shipment-based-product-for-ali2woo,false,false,false,false,false,false
ovic-product-bundle,false,false,false,false,false,false
title-tag-everts-simple-version,false,false,false,false,false,false
wp-restaurant-menu,false,false,false,false,false,false
woocommerce-video-product-tab,false,false,false,false,false,false
collapsible-widget-area,false,false,false,false,false,false
page-template-column,false,false,false,false,false,false
just-headline,false,false,false,false,false,false
useful-tab-block-responsive-amp-compatible,false,false,false,false,false,false
video-playlist-and-gallery-plugin,false,false,false,false,false,false
hello-dalai,false,false,false,false,false,false
userpilot,false,false,false,false,false,false
import-xml-csv-listings-to-listable-theme,true,false,false,false,false,false
fraudgrade,true,false,true,false,false,true
narrative-so,false,false,false,false,false,false
niche-first-time-buyers-mortgage-calculator,false,false,false,false,false,false
pepro-mapify,true,false,false,false,false,false
recent-commenters-widget,true,false,false,false,false,false
rsilitech-postcode-availability,true,false,true,false,false,true
add-custom-google-tag-manager,false,false,false,false,false,false
movie-discovery,false,false,false,false,false,false
bulk-watermark,true,false,true,false,false,true
efrontpro,true,false,true,false,false,true
find-and-replace-text,false,false,false,false,false,false
shortcode-variables,true,false,false,false,false,false
lastyear,false,false,false,false,false,false
pan-macmillan-book-extracts,false,false,false,false,false,false
kento-pricing-table-free,false,false,false,false,false,false
fasta-credit-for-checkout,true,false,false,false,false,false
pure-php-pagination,false,false,false,false,false,false
disable-right-click-ninetyseven-infotech,false,false,false,false,false,false
disable-wp-plugin-updates-advance,false,false,false,false,false,false
bleumi-payments-for-woocommerce,false,false,false,false,false,false
download-count,false,false,false,false,false,false
custom-fields-gutenberg,false,false,false,false,false,false
personalized-shortcode-pro,false,false,false,false,false,false
idaterms-sort-terms-by-id-date,false,false,false,false,false,false
hide-link,false,false,false,false,false,false
priceline-partner-network-official-searchbox,false,false,false,false,false,false
social-share-watermark,false,false,false,false,false,false
belboon-advertiser-tracking,true,false,false,false,false,false
hide-username-front-side,true,false,true,false,false,true
qnap-nas-backup,true,false,false,false,false,false
navigation-menu-ids-classes,false,false,false,false,false,false
admin-bar-edit-page-links,false,false,false,false,false,false
attachment-url-version,false,false,false,false,false,false
payment-gateway-givewp-asoriba-businesspay,true,false,false,true,true,true
webseo-admin-theme,true,false,false,false,false,false
phiwarevoice,false,false,false,false,false,false
bknewsticker,true,false,false,false,false,false
flex-gold-for-woocommerce,true,false,false,false,false,false
post-format-gallery-widget,false,false,false,false,false,false
better-banners,false,false,false,false,false,false
wptd-chart,false,false,false,false,false,false
camptix-kdcpay-gateway,false,false,false,false,false,false
multi-slider-images,false,false,false,false,false,false
paypal-frontend-registration,true,false,false,false,false,false
custom-post-type-parents,false,false,false,false,false,false
save-for-later-like-amazon,true,false,false,false,false,false
fundamine-inline-comments-highlights,false,false,false,false,false,false
swiftninjapro-facebook-embed,false,false,false,false,false,false
klix-image-dimsum,false,false,false,false,false,false
turn-down-for-publish,false,false,false,false,false,false
redirect-404-to-home-page-custom-url,false,false,false,false,false,false
product-icon-badge,true,false,false,true,true,true
codja-wc-ajax-search,false,false,false,false,false,false
zerochat,false,false,false,false,false,false
fibrojedi-sticky-preview-publish-buttons,false,false,false,false,false,false
reject-urls-and-emails-in-textarea,false,false,false,false,false,false
flinque-web-analyse,false,false,false,false,false,false
product-variation-for-woocommerce,false,false,false,false,false,false
droplist-filter,false,false,false,false,false,false
gift-certificate-creator,true,false,false,false,false,false
realty-portal-compare,false,false,false,false,false,false
readme-detonator,false,false,false,false,false,false
simple-note,false,false,false,false,false,false
woo-juspay-gateway,false,false,false,false,false,false
tdlc-birthdays,false,false,false,false,false,false
t2-export-for-specific-pages,true,false,false,false,false,false
timmy-tracker,false,false,false,false,false,false
affiliatewp-order-details-for-affiliates,true,false,false,false,false,false
flickr-album-gallery,false,false,false,false,false,false
leginda-wp-translate,true,false,true,false,false,true
one-click-coming-soon,false,false,false,false,false,false
zwk-add-to-cart-button-label,false,false,false,false,false,false
colors-for-woocommerce,false,false,false,false,false,false
fluency-fix,false,false,false,false,false,false
honeypot-for-wp-comment,true,false,false,false,false,false
filesystem-unlocker,true,false,false,false,false,false
host-header,false,false,false,false,false,false
wp-voting,true,false,false,false,false,false
wp-tagtip,false,false,false,false,false,false
wp-textimage-linking-shortcode,false,false,false,false,false,false
simple-portfolio-gallery,false,false,false,false,false,false
blog-members-directory-shortcode,false,false,false,false,false,false
what-if-bitcoin,false,false,false,false,false,false
wp-alp,true,false,false,false,false,false
mxr-easy-embed-wall,false,false,false,false,false,false
dynamic-page-content,false,false,false,false,false,false
hellobar,false,false,false,false,false,false
simple-testimonials,false,false,false,false,false,false
wp-navigation-menu-links,false,false,false,false,false,false
cryptocurrency-exchanges,false,false,false,false,false,false
tabs-accordion,false,false,false,false,false,false
simple-google-directions,true,false,false,false,false,false
lh-locked-post-status,false,false,false,false,false,false
first-google-map,true,false,true,true,true,true
remove-unwanted-block-suggestions-of-block-directory-from-editor,false,false,false,false,false,false
like-photo,false,false,false,false,false,false
wpb-woocommerce-category-slider,true,false,false,false,false,false
tools-for-color-variations,false,false,false,false,false,false
wp-codec-cn,false,false,false,false,false,false
advanced-exit-popup,false,false,false,false,false,false
wp-tradingview,true,false,false,false,false,false
content-expiration,true,false,false,false,false,false
posts-to-events,false,false,false,false,false,false
comments-on,false,false,false,false,false,false
html5ify-for-wp,false,false,false,false,false,false
wpc-product-table,true,false,false,false,false,false
content-sort,false,false,false,false,false,false
no-japanese-comments,false,false,false,false,false,false
buy-here-for-woocommerce,false,false,false,false,false,false
nodeinfo,false,false,false,false,false,false
wp-context-for-getsitecontrol,true,false,false,false,false,false
forced-auto-updates,false,false,false,false,false,false
automatically-set-1st-image-as-featured,false,false,false,false,false,false
wp-database-cleaner,false,false,false,false,false,false
visual-sitemap,false,false,false,false,false,false
dplayer-for-wp,false,false,false,false,false,false
plutu-woocommerce,false,false,false,false,false,false
dreamfox-helpspot-live-lookup,true,false,false,false,false,false
convert-image-to-media,false,false,false,false,false,false
woo-purchased-products,false,false,false,false,false,false
phpbb-to-wp-connector,true,false,false,false,false,false
tansa,true,false,false,false,false,false
meal-planner,false,false,false,false,false,false
safe-paste,false,false,false,false,false,false
square-sync,false,false,false,false,false,false
all-inclusive-vacation-rental-calculator,true,false,false,false,false,false
compressed-emoji,false,false,false,false,false,false
genesis-portfolio-pro,false,false,false,false,false,false
advanced-team,false,false,false,false,false,false
flash-flickr-slideshow,false,false,false,false,false,false
allow-shortcode-in-text-widgets,false,false,false,false,false,false
bp-groups-csv-import,false,false,false,false,false,false
podamibe-twitter-feed-widget,true,false,false,false,false,false
vp-news-ticker,false,false,false,false,false,false
media-library-helper,true,false,true,false,false,true
dbank-uploader,true,false,false,false,false,false
wp-whydonate,true,false,false,false,false,false
wp-bluelevel-plugnplay-preloader,false,false,false,false,false,false
cookie-maestro,false,false,false,false,false,false
i3geek-baiduxzh,false,false,false,false,false,false
optio-dentistry,false,false,false,false,false,false
transcoder,true,false,false,false,false,false
